starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	2	26	27	26
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	27	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	1	26	28	26
Wed Nov 24 17:58:19 2021	1637751499	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	1	26	28	26
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	27	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	2	26	28	26
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	27
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	4	24	28	24
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	2	26	28	26
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	1	27	28	27
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	28	28
Wed Nov 24 17:58:18 2021	1637751498	0	28	29	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	29	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	29	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	29	28
Wed Nov 24 17:58:19 2021	1637751499	0	28	29	28
Wed Nov 24 17:58:18 2021	1637751498	1	27	29	27
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	28	29	28
Wed Nov 24 17:58:18 2021	1637751498	4	24	29	24
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:18 2021	1637751498	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:18 2021	1637751498	4	25	29	25
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:18 2021	1637751498	2	27	29	27
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	29	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:18 2021	1637751498	2	28	30	28
Wed Nov 24 17:58:19 2021	1637751499	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	29
Wed Nov 24 17:58:18 2021	1637751498	0	29	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	29
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:18 2021	1637751498	4	25	30	25
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:18 2021	1637751498	4	25	30	25
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:18 2021	1637751498	3	27	30	27
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:19 2021	1637751499	0	30	30	30
Wed Nov 24 17:58:18 2021	1637751498	4	26	30	26
Wed Nov 24 17:58:18 2021	1637751498	4	26	30	26
Wed Nov 24 17:58:18 2021	1637751498	2	29	31	29
Wed Nov 24 17:58:18 2021	1637751498	3	28	31	28
Wed Nov 24 17:58:18 2021	1637751498	3	29	32	29
Wed Nov 24 17:58:18 2021	1637751498	3	29	33	29
Wed Nov 24 17:58:18 2021	1637751498	3	29	33	29
Wed Nov 24 17:58:18 2021	1637751498	3	29	33	29
Wed Nov 24 17:58:18 2021	1637751498	3	30	33	30
Wed Nov 24 17:58:18 2021	1637751498	3	30	33	30
Wed Nov 24 17:58:18 2021	1637751498	3	30	33	30
